,art,intensity_std,intensity_mean,phase_std,phase_mean,phase_life_std,phase_life_mean,mod_life_std,mod_life_mean
180,Laerche,0.04847307875752449,0.6050957441329956,0.48212334513664246,17.84253692626953,0.049255382269620895,1.707780122756958,0.2228034883737564,2.306002378463745
181,Laerche,0.057316575199365616,0.6816559433937073,0.4746618866920471,18.66493034362793,0.04895700514316559,1.7922168970108032,0.20892827212810516,2.4135823249816895
182,Laerche,0.03536373749375343,0.47284841537475586,0.566869854927063,17.318496704101562,0.05513252317905426,1.6544342041015625,0.4087180495262146,2.249934673309326
183,Laerche,0.030912287533283234,0.5348027944564819,0.49181124567985535,18.665719985961914,0.0507577508687973,1.792309284210205,0.22401046752929688,2.4280569553375244
184,Ahorn,0.04390097036957741,0.5937042832374573,0.581570029258728,18.173715591430664,0.05972117930650711,1.7417521476745605,0.17726975679397583,2.462343215942383
185,Ahorn,0.054609667509794235,0.8230913281440735,0.5520783066749573,19.721296310424805,0.05786123126745224,1.9019505977630615,0.17461778223514557,2.502175807952881
186,Ahorn,0.06080835685133934,0.5628064274787903,0.6298640966415405,17.666706085205078,0.06424791365861893,1.6899226903915405,0.18196514248847961,2.4241976737976074
187,Ahorn,0.05875200405716896,0.5446503162384033,0.6592419743537903,17.34980583190918,0.06698951125144958,1.657674789428711,0.1678611934185028,2.3838841915130615
188,Ahorn,0.04755423963069916,0.5823472738265991,0.6516128778457642,17.883756637573242,0.06661389023065567,1.7121055126190186,0.17513874173164368,2.446420192718506
189,Ahorn,0.10292872786521912,0.7393242120742798,0.6047632694244385,19.645015716552734,0.0632258728146553,1.8940212726593018,0.1793324500322342,2.5060973167419434
190,Ahorn,0.07450487464666367,0.5915258526802063,0.6128361225128174,18.029157638549805,0.06281349062919617,1.7269563674926758,0.18318749964237213,2.4602932929992676
191,Ahorn,0.06951288133859634,0.632839560508728,0.627608597278595,17.753597259521484,0.06413065642118454,1.6987886428833008,0.20904715359210968,2.42246413230896
192,Ahorn,0.050467729568481445,0.6071735620498657,0.606792151927948,17.998380661010742,0.06220023334026337,1.7238010168075562,0.1688048243522644,2.4399170875549316
193,Ahorn,0.05538812279701233,0.8066419959068298,0.634826123714447,19.75934410095215,0.0665026381611824,1.9059908390045166,0.18163760006427765,2.4961390495300293
194,Ahorn,0.05548141896724701,0.4890451431274414,0.5883158445358276,18.312419891357422,0.06040821596980095,1.7559964656829834,0.17256824672222137,2.533125877380371
195,Ahorn,0.04711077734827995,0.5389434099197388,0.7042297720909119,18.532339096069336,0.07238111644983292,1.7787104845046997,0.16741320490837097,2.5168240070343018
196,Ahorn,0.04152100160717964,0.47152647376060486,0.8436648845672607,18.481563568115234,0.08682086318731308,1.7736122608184814,0.16552215814590454,2.5473828315734863
197,Ahorn,0.04994380846619606,0.5705017447471619,0.5453575253486633,18.14453887939453,0.05591725930571556,1.7387347221374512,0.16760875284671783,2.467339515686035
198,Ahorn,0.05029580742120743,0.5569034218788147,0.6289665699005127,18.333110809326172,0.06463203579187393,1.7581523656845093,0.17504237592220306,2.5084593296051025
199,Ahorn,0.04265373572707176,0.5234293937683105,0.6833817958831787,18.400056838989258,0.07027864456176758,1.7650785446166992,0.16314826905727386,2.517909526824951
200,Ahorn,0.049075108021497726,0.50117027759552,0.7169436812400818,18.858440399169922,0.0745786726474762,1.8123888969421387,0.17455606162548065,2.582213878631592
201,Ahorn,0.05357006564736366,0.5637558102607727,0.6251006722450256,17.97350311279297,0.06395697593688965,1.7212655544281006,0.17164349555969238,2.4422173500061035
202,Ahorn,0.05203108862042427,0.6146795749664307,0.5958520770072937,18.823284149169922,0.061598896980285645,1.8086490631103516,0.1620352417230606,2.557251453399658
203,Ahorn,0.052194297313690186,0.5746046900749207,0.6220921277999878,18.726730346679688,0.06419435143470764,1.7986938953399658,0.16217629611492157,2.5448429584503174
204,Ahorn,0.04499007388949394,0.48928016424179077,0.6672033071517944,18.706117630004883,0.06875424832105637,1.7966002225875854,0.1676122546195984,2.603952646255493
205,Ahorn,0.05913413316011429,0.5851498246192932,0.6218892335891724,18.70884895324707,0.06414911895990372,1.7968477010726929,0.16296705603599548,2.5533640384674072
206,Ahorn,0.04441625624895096,0.556821346282959,0.6349491477012634,18.604063034057617,0.06541869044303894,1.7860480546951294,0.164838969707489,2.5189104080200195
207,Ahorn,0.047193437814712524,0.47384822368621826,0.7383407950401306,18.30254364013672,0.07568295300006866,1.7550969123840332,0.17971928417682648,2.5478479862213135
208,Ahorn,0.052937667816877365,0.60939621925354,0.662092924118042,19.012788772583008,0.06854702532291412,1.8283119201660156,0.15648850798606873,2.5408709049224854
209,Ahorn,0.06086988374590874,0.6328632235527039,0.5337638258934021,19.56781578063965,0.05561302602291107,1.8859100341796875,0.15320071578025818,2.6038854122161865
210,Ahorn,0.06035682559013367,0.6175077557563782,0.5907010436058044,19.47566032409668,0.061598293483257294,1.8763458728790283,0.15908946096897125,2.596846342086792
211,Ahorn,0.05277015641331673,0.5837197303771973,0.5802305936813354,19.45598793029785,0.0604001022875309,1.874287724494934,0.15380756556987762,2.601001739501953
212,Ahorn,0.0645565614104271,0.6201122403144836,0.7709652781486511,19.49397087097168,0.0802779272198677,1.878410816192627,0.16123588383197784,2.606301784515381
213,Ahorn,0.06631314754486084,0.559508204460144,0.8156571388244629,19.22978401184082,0.0845668762922287,1.850964069366455,0.1710372418165207,2.581639289855957
214,Ahorn,0.06045559421181679,0.5901836156845093,0.5873398184776306,19.738391876220703,0.061336107552051544,1.903760552406311,0.1547475904226303,2.625884532928467
215,Ahorn,0.06100432947278023,0.6110022664070129,0.5889315605163574,19.539337158203125,0.061372388154268265,1.8829803466796875,0.1547086089849472,2.610811471939087
216,Ahorn,0.060776129364967346,0.5883029699325562,0.780479371547699,18.91901969909668,0.08078157901763916,1.8187086582183838,0.15786288678646088,2.59599232673645
217,Ahorn,0.05464033782482147,0.5561891794204712,0.678317129611969,17.7097110748291,0.06925088167190552,1.6943466663360596,0.16813118755817413,2.4345407485961914
218,Ahorn,0.04536324739456177,0.5472222566604614,0.5329461693763733,18.284746170043945,0.0547308474779129,1.7531169652938843,0.16633696854114532,2.513953685760498
219,Ahorn,0.038296885788440704,0.5268484950065613,0.7355192303657532,18.2890682220459,0.07554977387189865,1.7537126541137695,0.16689567267894745,2.52606201171875
220,Ahorn,0.05378255248069763,0.5594602227210999,0.6262094974517822,19.0692081451416,0.0648493841290474,1.8341294527053833,0.15940654277801514,2.618807077407837
221,Ahorn,0.05061995983123779,0.4552035331726074,0.6400639414787292,16.57572364807129,0.06453773379325867,1.5793054103851318,0.17195649445056915,2.2892398834228516
222,Ahorn,0.05726297199726105,0.4891127347946167,0.5816245079040527,16.499231338500977,0.05858249217271805,1.571560025215149,0.17267321050167084,2.272416114807129
223,Ahorn,0.06572798639535904,0.5636849999427795,0.6287658214569092,17.290109634399414,0.06400497257709503,1.65159010887146,0.18316267430782318,2.349283456802368
224,Ahorn,0.06058163940906525,0.6582410931587219,1.461796522140503,18.353843688964844,0.0657060444355011,1.7610769271850586,2.472686290740967,2.454937696456909
225,Ahorn,0.06853973865509033,0.5909975171089172,0.6114194989204407,17.85111427307129,0.06245943903923035,1.7087385654449463,0.1731051355600357,2.440518617630005
226,Ahorn,0.045944709330797195,0.49501997232437134,0.661548376083374,19.128076553344727,0.06860397756099701,1.840264081954956,0.17527759075164795,2.653754711151123
227,Ahorn,0.046933598816394806,0.4256715178489685,0.9978460073471069,18.102632522583008,0.10232697427272797,1.734848141670227,0.18958516418933868,2.553692579269409
228,Ahorn,0.043509021401405334,0.5563415288925171,0.8622996807098389,19.089208602905273,0.08936265856027603,1.8364231586456299,0.17614120244979858,2.619135856628418
229,Ahorn,0.0480470284819603,0.5272071957588196,0.7019511461257935,18.627056121826172,0.07239896804094315,1.7884734869003296,0.17505183815956116,2.574028968811035
230,Ahorn,0.04545808210968971,0.5024745464324951,0.7065338492393494,18.844654083251953,0.07300006598234177,1.810947060585022,0.16885243356227875,2.6165263652801514
231,Ahorn,0.054398514330387115,0.48096486926078796,0.8359203338623047,18.749807357788086,0.08627864718437195,1.8012669086456299,0.18189667165279388,2.6177401542663574
232,Buche,0.08290217816829681,0.7023857831954956,0.5940888524055481,17.27857208251953,0.06036154553294182,1.6503934860229492,0.1838485449552536,2.084057569503784
233,Buche,0.056173015385866165,0.44376370310783386,0.7658517956733704,16.10462760925293,0.0767931342124939,1.5320167541503906,0.20466333627700806,2.0310287475585938
234,Buche,0.0811089426279068,0.5742698907852173,0.553494930267334,15.639669418334961,0.05527232959866524,1.4853382110595703,0.21612951159477234,1.9084694385528564
235,Buche,0.10255569964647293,0.7806777954101562,0.8543444871902466,16.891210556030273,0.08641457557678223,1.611333966255188,0.1952187567949295,2.0274293422698975
236,Buche,0.0807052031159401,0.7054411768913269,0.8858464360237122,16.920494079589844,0.08974441140890121,1.6143289804458618,0.19254036247730255,2.05608868598938
237,Buche,0.06402812898159027,0.4231797754764557,0.7689960598945618,15.01224422454834,0.07630819827318192,1.4230034351348877,0.22948625683784485,1.8922531604766846
238,Buche,0.08333183825016022,0.6555507779121399,0.7422124147415161,16.79700469970703,0.0749421939253807,1.6017131805419922,0.19498470425605774,2.0640509128570557
239,Buche,0.10136902332305908,0.5644395351409912,0.5540157556533813,16.746957778930664,0.05596660450100899,1.5965288877487183,0.21441686153411865,2.1018741130828857
240,Buche,0.10550533980131149,0.709705114364624,0.5241274833679199,17.84543800354004,0.05363677069544792,1.7081023454666138,0.20269586145877838,2.1843178272247314
241,Buche,0.08675048500299454,0.5586227178573608,0.7428030967712402,16.633033752441406,0.07487091422080994,1.585158348083496,0.20901991426944733,2.0646331310272217
242,Buche,0.039581432938575745,0.3464035093784332,0.7077591419219971,14.456808090209961,0.0699574202299118,1.3679664134979248,0.2617054283618927,1.8812006711959839
243,Buche,0.05130353197455406,0.29031407833099365,0.8324819803237915,14.686521530151367,0.08085227757692337,1.390770673751831,0.41993486881256104,1.9743199348449707
244,Buche,0.0470193475484848,0.43578311800956726,0.5611278414726257,15.583374977111816,0.05602074787020683,1.4797228574752808,0.2255297303199768,1.9909459352493286
245,Buche,0.04735468327999115,0.42133843898773193,0.6477792859077454,15.223411560058594,0.0644763708114624,1.4439085721969604,0.23017148673534393,1.9318455457687378
246,Buche,0.05359060689806938,0.42241132259368896,0.7041897773742676,15.315421104431152,0.07011082768440247,1.4530991315841675,0.2370561808347702,1.9620473384857178
247,Buche,0.04634620249271393,0.40171802043914795,0.6877368092536926,15.593512535095215,0.0687326043844223,1.4808132648468018,0.22175857424736023,2.0473268032073975
248,Buche,0.05146537721157074,0.35039305686950684,0.6681705117225647,15.353261947631836,0.06656500697135925,1.4568445682525635,0.24410754442214966,2.0329253673553467
249,Buche,0.04051488637924194,0.4131866991519928,0.5184094309806824,15.174944877624512,0.0515546053647995,1.43901789188385,0.23331661522388458,1.9664037227630615
250,Buche,0.04151345044374466,0.3958524167537689,0.6015658974647522,16.067697525024414,0.060369815677404404,1.5282002687454224,0.23055578768253326,2.133085012435913
251,Buche,0.06045201048254967,0.34663087129592896,1.050372838973999,15.949352264404297,0.10510316491127014,1.51670503616333,0.23429501056671143,2.1842219829559326
252,Buche,0.058630723506212234,0.45218613743782043,0.5838782787322998,15.869236946105957,0.05843799561262131,1.5083059072494507,0.22093987464904785,2.0537619590759277
253,Buche,0.04825678840279579,0.42815861105918884,0.5207918286323547,15.378028869628906,0.05189764127135277,1.4592270851135254,0.23100562393665314,1.9803922176361084
254,Buche,0.03928625211119652,0.3748117685317993,0.6000924110412598,14.913277626037598,0.05956007167696953,1.4130780696868896,0.23941963911056519,1.9487583637237549
255,Buche,0.050564225763082504,0.39934617280960083,0.6438762545585632,15.026649475097656,0.06364168971776962,1.4243496656417847,0.2606825828552246,1.935539960861206
256,Buche,0.08408898860216141,0.6423073410987854,0.6510069966316223,17.404266357421875,0.06610514223575592,1.6632052659988403,0.22951287031173706,2.149257183074951
257,Buche,0.13160669803619385,0.7075735330581665,0.7501801252365112,17.454727172851562,0.07603339850902557,1.6684129238128662,0.21893206238746643,2.1259970664978027
258,Buche,0.11729522049427032,0.5307021737098694,0.7099695801734924,17.115299224853516,0.07177019119262695,1.6339035034179688,0.22163422405719757,2.1884493827819824
259,Buche,0.0768602192401886,0.5052430629730225,0.618598997592926,17.742727279663086,0.06309769302606583,1.6976715326309204,0.20561650395393372,2.245889902114868
260,Buche,0.11773521453142166,0.7041186690330505,0.7294483780860901,17.472549438476562,0.07404961436986923,1.6702121496200562,0.20667611062526703,2.1275453567504883
261,Buche,0.10873177647590637,0.7663353085517883,0.6782931685447693,17.639806747436523,0.06912117451429367,1.6872141361236572,0.21684062480926514,2.1843421459198
262,Buche,0.08124341815710068,0.6740608811378479,0.5460379123687744,16.767606735229492,0.05522248148918152,1.598610520362854,0.21715116500854492,2.0418179035186768
263,Buche,0.08589629083871841,0.6863812804222107,0.5518325567245483,18.185264587402344,0.05667328089475632,1.7429168224334717,0.19822877645492554,2.2551779747009277
264,Buche,0.14411930739879608,0.817277193069458,0.6577112674713135,18.051828384399414,0.06745870411396027,1.7293126583099365,0.2264862060546875,2.2324695587158203
265,Buche,0.08812884986400604,0.7142154574394226,0.6215885281562805,17.63254737854004,0.06337877362966537,1.68643319606781,0.18927603960037231,2.123164653778076
266,Buche,0.057428017258644104,0.29391658306121826,0.9918258786201477,14.564659118652344,0.0966246947646141,1.3788412809371948,0.42151862382888794,1.9417932033538818
267,Buche,0.09872391074895859,0.42944082617759705,0.7937789559364319,16.5145263671875,0.07970000803470612,1.5732475519180298,0.22104837000370026,2.2046406269073486
268,Buche,0.090030737221241,0.8338137269020081,0.5515493154525757,17.761402130126953,0.05640380457043648,1.699535846710205,0.20263361930847168,2.213660955429077
269,Buche,0.07145553082227707,0.7025747299194336,0.5347819924354553,17.516653060913086,0.05451815575361252,1.6745681762695312,0.1939208209514618,2.1759378910064697
270,Buche,0.09279026836156845,0.6023768186569214,0.6008124947547913,18.12703514099121,0.06154150515794754,1.7369763851165771,0.20188061892986298,2.2734334468841553
271,Buche,0.11552558839321136,0.837584376335144,0.6323202252388,18.182039260864258,0.06494873762130737,1.7426425218582153,0.21016143262386322,2.2614476680755615
272,Buche,0.13335169851779938,0.7745993733406067,0.7743901014328003,18.27303695678711,0.07933571934700012,1.7520967721939087,0.20592084527015686,2.2748916149139404
273,Buche,0.09628872573375702,0.6901035904884338,0.5293935537338257,18.13823890686035,0.0543157197535038,1.7380791902542114,0.19765082001686096,2.2617547512054443
274,Buche,0.0763000026345253,0.5606628656387329,0.529854953289032,17.380054473876953,0.053895581513643265,1.6606661081314087,0.20863965153694153,2.206298351287842
275,Buche,0.08228103071451187,0.5734643936157227,0.5847547650337219,16.279390335083008,0.05873910337686539,1.5494422912597656,0.19529835879802704,1.947943925857544
276,Buche,0.12472905218601227,0.6381645798683167,0.8159470558166504,16.420330047607422,0.0815742239356041,1.5637729167938232,0.20335163176059723,1.9733302593231201
277,Buche,0.09476722031831741,0.5911886096000671,0.7045412063598633,16.01580238342285,0.07054552435874939,1.5230633020401,0.20189230144023895,1.9290515184402466
278,Buche,0.0819203108549118,0.5941572785377502,0.7267884612083435,16.289133071899414,0.0729418620467186,1.5505143404006958,0.19299249351024628,1.9981955289840698
279,Buche,0.13595300912857056,0.5495322346687317,0.659391462802887,16.837034225463867,0.06665333360433578,1.6056984663009644,0.19128695130348206,2.076317071914673
280,Eiche,0.04574384540319443,0.35196295380592346,0.6493458151817322,17.4798641204834,0.0660945251584053,1.670897364616394,0.24761971831321716,2.4859893321990967
281,Eiche,0.04183413088321686,0.359533429145813,0.7317743897438049,15.032919883728027,0.07269757241010666,1.425032377243042,0.26892051100730896,2.1056125164031982
282,Eiche,0.03596615046262741,0.35678666830062866,0.7233620285987854,15.418242454528809,0.07202067226171494,1.4633527994155884,0.28534242510795593,2.2653400897979736
283,Eiche,0.04891258478164673,0.5483074188232422,0.5622926950454712,19.647743225097656,0.058746255934238434,1.894272804260254,0.22091364860534668,2.862579107284546
284,Eiche,0.03359127789735794,0.3790355324745178,0.8972729444503784,15.414763450622559,0.08915656805038452,1.4631366729736328,0.28056076169013977,2.262601137161255
285,Eiche,0.06243957206606865,0.3679300546646118,0.9646718502044678,15.21926498413086,0.09573537111282349,1.4437315464019775,0.3032590448856354,2.275446891784668
286,Eiche,0.03130323067307472,0.48176607489585876,0.5191337466239929,17.30221176147461,0.05277075618505478,1.6527479887008667,0.25533315539360046,2.5085699558258057
287,Eiche,0.03752179443836212,0.4742657542228699,0.5564074516296387,17.17145347595215,0.056478314101696014,1.6394963264465332,0.26538658142089844,2.546029806137085
288,Eiche,0.040943678468465805,0.5406740307807922,0.5660527348518372,18.7481746673584,0.058482374995946884,1.8008688688278198,0.2451355904340744,2.7522449493408203
289,Eiche,0.03221243992447853,0.35769209265708923,0.7521442174911499,15.648772239685059,0.07506000995635986,1.486372709274292,0.3305692970752716,2.4404430389404297
290,Eiche,0.035440005362033844,0.32914698123931885,0.7208431959152222,15.478195190429688,0.07190261036157608,1.4693294763565063,0.35113194584846497,2.5013515949249268
291,Eiche,0.03956734389066696,0.37041565775871277,0.9166853427886963,15.741362571716309,0.09176146239042282,1.4957635402679443,0.34271249175071716,2.5606565475463867
292,Eiche,0.04117486998438835,0.5006079077720642,0.6077197790145874,16.639732360839844,0.061329931020736694,1.585740089416504,0.3048887252807617,2.5563323497772217
293,Eiche,0.02604071982204914,0.3174774646759033,0.7392650842666626,15.661336898803711,0.07382258772850037,1.4876189231872559,0.3878107964992523,2.658153772354126
294,Eiche,0.0360243059694767,0.3768294155597687,1.0596392154693604,15.187539100646973,0.10535088926553726,1.4406704902648926,0.37077799439430237,2.5334572792053223
295,Eiche,0.03007015399634838,0.4662299156188965,0.6260284781455994,16.613998413085938,0.06315957009792328,1.5831563472747803,0.31905099749565125,2.654041051864624
296,Eiche,0.02957330271601677,0.4442795217037201,0.5988234281539917,16.65581703186035,0.060457877814769745,1.5873568058013916,0.33602315187454224,2.688366413116455
297,Eiche,0.028384385630488396,0.37550678849220276,0.728854775428772,16.752779006958008,0.07362399995326996,1.5972356796264648,0.3677714765071869,2.8171989917755127
298,Eiche,0.03903685882687569,0.4491184651851654,0.6181227564811707,16.06348991394043,0.06203501299023628,1.52778959274292,0.34985995292663574,2.6247127056121826
299,Eiche,0.05955333635210991,0.3784048557281494,1.1852664947509766,15.235742568969727,0.11652777343988419,1.4455960988998413,0.5106971263885498,2.643925189971924
300,Eiche,0.03129158169031143,0.43792012333869934,0.785830557346344,16.45652961730957,0.07922418415546417,1.5674065351486206,0.35661348700523376,2.7446486949920654
301,Eiche,0.04949403181672096,0.4236125946044922,0.936774730682373,16.651123046875,0.09449262917041779,1.5871549844741821,0.36976972222328186,2.7658376693725586
302,Eiche,0.03559126332402229,0.49094879627227783,0.6001561284065247,16.742477416992188,0.06065599247813225,1.5961054563522339,0.3382018208503723,2.7175729274749756
303,Eiche,0.03056197054684162,0.39546486735343933,0.791417121887207,15.665369033813477,0.07922431826591492,1.4880645275115967,0.4030400514602661,2.711280584335327
304,Eiche,0.035920608788728714,0.4869967997074127,0.6959487199783325,16.670534133911133,0.07024572789669037,1.5889084339141846,0.3120480179786682,2.5924527645111084
305,Eiche,0.11285124719142914,0.3270849883556366,1.7009180784225464,14.218412399291992,0.165748730301857,1.3454362154006958,0.6150360107421875,2.5796101093292236
306,Eiche,0.06781693547964096,0.41833436489105225,1.245770812034607,15.275227546691895,0.1233283281326294,1.4495772123336792,0.36494284868240356,2.492643117904663
307,Eiche,0.04549999535083771,0.48030343651771545,0.7517398595809937,16.0645809173584,0.07548461109399796,1.5279914140701294,0.30072420835494995,2.518434524536133
308,Eiche,0.041502587497234344,0.42618539929389954,0.7276381850242615,15.978182792663574,0.07295404374599457,1.5193111896514893,0.3294145464897156,2.523388385772705
309,Eiche,0.04003823548555374,0.418659508228302,0.6269396543502808,16.893085479736328,0.06342842429876328,1.6113437414169312,0.32903143763542175,2.706183433532715
310,Eiche,0.10184168070554733,0.39221787452697754,1.4115490913391113,15.27282428741455,0.13980965316295624,1.4495431184768677,0.3814109265804291,2.520596504211426
311,Eiche,0.04227668419480324,0.5418661236763,0.8632050156593323,17.6219482421875,0.08810800313949585,1.68555748462677,0.2630937099456787,2.687929391860962
312,Eiche,0.10696680098772049,0.27142348885536194,1.9317827224731445,13.874321937561035,0.18725773692131042,1.3119524717330933,0.7947357296943665,2.605384349822998
313,Eiche,0.05488183721899986,0.36017197370529175,0.6491524577140808,16.203340530395508,0.06515729427337646,1.5418426990509033,0.2559080123901367,2.241584539413452
314,Eiche,0.04068724066019058,0.3816804885864258,1.1447306871414185,15.611489295959473,0.11381199955940247,1.4829978942871094,0.33350589871406555,2.4964985847473145
315,Eiche,0.07043571770191193,0.4826827049255371,1.263206958770752,17.102937698364258,0.12777940928936005,1.6332389116287231,0.34215283393859863,2.8029868602752686
316,Eiche,0.10005287081003189,0.3551798164844513,1.7950752973556519,15.835986137390137,0.17729417979717255,1.506375789642334,0.6017662286758423,2.621748685836792
317,Eiche,0.044132646173238754,0.4258635640144348,0.9145513772964478,16.642436981201172,0.09228231757879257,1.5862579345703125,0.31724244356155396,2.567517042160034
318,Eiche,0.10473237931728363,0.5403591990470886,1.5792908668518066,18.888103485107422,0.12510094046592712,1.8162628412246704,1.989844799041748,2.9044172763824463
319,Eiche,0.07061450928449631,0.4678024351596832,0.8882575035095215,15.972617149353027,0.08870525658130646,1.518876075744629,0.3207632899284363,2.4460840225219727
320,Eiche,0.06126304715871811,0.3072465658187866,1.9795053005218506,14.153820991516113,0.19333311915397644,1.3395088911056519,0.5469048023223877,2.3973350524902344
321,Eiche,0.03905029222369194,0.4310567080974579,0.84486985206604,16.328493118286133,0.0850253626704216,1.5545706748962402,0.3002049922943115,2.4995639324188232
322,Eiche,0.04661981016397476,0.3718402683734894,1.0043941736221313,15.566884994506836,0.10014761239290237,1.478411078453064,0.34768176078796387,2.447333335876465
323,Eiche,0.042156949639320374,0.3713674247264862,1.0539888143539429,15.076251029968262,0.10474342852830887,1.429604172706604,0.25925952196121216,2.0750865936279297
324,Eiche,0.049749474972486496,0.48328232765197754,0.586262583732605,16.49317741394043,0.059121448546648026,1.5709545612335205,0.22300153970718384,2.300586700439453
325,Eiche,0.04241336137056351,0.4656340777873993,0.5774921178817749,15.90510082244873,0.057850658893585205,1.511892557144165,0.22934924066066742,2.1020989418029785
326,Eiche,0.052900902926921844,0.32719841599464417,0.7492253184318542,15.121600151062012,0.07454134523868561,1.4338539838790894,0.28078529238700867,2.097527265548706
327,Eiche,0.05120148882269859,0.374614417552948,0.6811028718948364,15.936667442321777,0.0682443305850029,1.5151190757751465,0.25007784366607666,2.1619346141815186
328,Fichte,0.09958869963884354,0.6624467968940735,0.4836145341396332,19.784738540649414,0.050580378621816635,1.9085338115692139,0.20901575684547424,2.7287025451660156
329,Fichte,0.0678933709859848,0.7290256023406982,0.9012097120285034,24.774255752563477,0.10097953677177429,2.4491682052612305,0.20624791085720062,4.368309497833252
330,Fichte,0.0527610257267952,0.5985629558563232,0.6135619282722473,19.25550651550293,0.06380679458379745,1.8534579277038574,0.208596333861351,2.762052536010742
331,Fichte,0.06771791726350784,0.6673790216445923,0.6921241283416748,20.292295455932617,0.07277324795722961,1.961952805519104,0.23079830408096313,3.0091023445129395
332,Fichte,0.09519033879041672,0.6720712184906006,0.5584583282470703,19.880395889282227,0.05848877876996994,1.9185962677001953,0.20901784300804138,2.6875035762786865
333,Fichte,0.07229248434305191,0.7935231924057007,0.603165864944458,23.571630477905273,0.06642992049455643,2.3149468898773193,0.21305100619792938,4.075127124786377
334,Fichte,0.1021164134144783,0.7227216958999634,0.8954152464866638,25.333572387695312,0.1011691614985466,2.512288808822632,0.22828133404254913,4.362830638885498
335,Fichte,0.05214952304959297,0.7634552121162415,0.46217504143714905,19.594161987304688,0.048268549144268036,1.8886139392852783,0.19671599566936493,2.7910943031311035
336,Fichte,0.07620665431022644,0.6244502067565918,0.5289932489395142,20.18267250061035,0.055579036474227905,1.9502874612808228,0.20928193628787994,2.757992744445801
337,Fichte,0.03783358633518219,0.44073373079299927,0.6593590974807739,19.33260726928711,0.06859368830919266,1.8615092039108276,0.23740218579769135,2.733811140060425
338,Fichte,0.03169107437133789,0.5877590179443359,0.7299591302871704,23.751480102539062,0.08072873204946518,2.3349449634552,0.21921898424625397,4.022407531738281
339,Fichte,0.040483128279447556,0.5560740828514099,0.5533744096755981,16.276941299438477,0.05561699718236923,1.5491775274276733,0.2365780472755432,2.305924654006958
340,Fichte,0.04992862045764923,0.4654490649700165,0.7494475245475769,16.708253860473633,0.07567386329174042,1.5927555561065674,0.24941059947013855,2.341299533843994
341,Fichte,0.029294880107045174,0.40991488099098206,1.2585166692733765,18.30415916442871,0.12953050434589386,1.755887746810913,0.3004674017429352,2.784238815307617
342,Fichte,0.04192715138196945,0.534801185131073,0.5096034407615662,17.29543685913086,0.05176572874188423,1.6520541906356812,0.23188403248786926,2.399120569229126
343,Fichte,0.02654183655977249,0.38617342710494995,0.8876975178718567,17.62969398498535,0.09071740508079529,1.6863744258880615,0.26459962129592896,2.6666903495788574
344,Fichte,0.0516679622232914,0.541685163974762,0.5457319617271423,20.20376968383789,0.05737443268299103,1.9525175094604492,0.20921938121318817,2.8541181087493896
345,Fichte,0.041565943509340286,0.6248980760574341,0.6928423047065735,23.63591194152832,0.07631456106901169,2.3221330642700195,0.2059934139251709,4.006325721740723
346,Fichte,0.038131456822156906,0.5169686079025269,0.5747398138046265,16.131567001342773,0.05778229236602783,1.5345927476882935,0.24224735796451569,2.280033588409424
347,Fichte,0.03353457525372505,0.4337618052959442,0.9424351453781128,14.799298286437988,0.0934285894036293,1.4020226001739502,0.2703772187232971,2.0803134441375732
348,Fichte,0.04668070748448372,0.658348023891449,0.48078206181526184,19.864959716796875,0.05037200078368187,1.9169262647628784,0.23168635368347168,2.8231723308563232
349,Fichte,0.06414508819580078,0.4613608717918396,1.4820657968521118,19.37466049194336,0.15372054278850555,1.8669904470443726,0.3535600006580353,3.0395495891571045
350,Fichte,0.03225771337747574,0.5060733556747437,0.8135393261909485,15.921305656433105,0.08145888894796371,1.5136789083480835,0.2381746768951416,2.218635082244873
351,Fichte,0.05544748157262802,0.7253241539001465,0.47251906991004944,18.77855110168457,0.04882635921239853,1.8039467334747314,0.21054740250110626,2.4706311225891113
352,Fichte,0.0896085724234581,0.6760868430137634,0.542460024356842,19.353391647338867,0.05644095316529274,1.8635817766189575,0.2080620378255844,2.5814244747161865
353,Fichte,0.06665743142366409,0.6798384189605713,0.4705977439880371,18.943572998046875,0.04874654486775398,1.8210105895996094,0.20920522511005402,2.5075418949127197
354,Fichte,0.1055687963962555,0.7439028024673462,0.5102701783180237,20.36870002746582,0.05375800281763077,1.9698519706726074,0.20339787006378174,2.688802719116211
355,Fichte,0.0835939422249794,0.6488617658615112,0.6098276376724243,19.000072479248047,0.06315488368272781,1.8269537687301636,0.22749069333076477,2.5390474796295166
356,Fichte,0.08136559277772903,0.6772425174713135,0.5079718828201294,19.405363082885742,0.05289304256439209,1.8689674139022827,0.2082837074995041,2.571955442428589
357,Fichte,0.07423950731754303,0.7586245536804199,0.4841439723968506,19.75269317626953,0.05065927281975746,1.9051847457885742,0.203037828207016,2.6092302799224854
358,Fichte,0.06331085413694382,0.6740984916687012,0.45818138122558594,18.44514274597168,0.0471915677189827,1.7695636749267578,0.20955151319503784,2.4397668838500977
359,Fichte,0.08113157749176025,0.737944483757019,0.512342095375061,19.188373565673828,0.053228508681058884,1.8464125394821167,0.20673111081123352,2.5571703910827637
